PXLW,"Pixelworks, Inc.",Technology,$137.77M,NAS
PLPM,"Planet Payment, Inc.",Miscellaneous,$165.19M,NAS
PLYA,Playa Hotels & Resorts N.V.,Consumer Services,$1.23B,NAS
PLYAW,Playa Hotels & Resorts N.V.,Consumer Services,n/a,NAS
PLXS,Plexus Corp.,Technology,$1.72B,NAS
PLUG,"Plug Power, Inc.",Energy,$462.55M,NAS
PLBC,Plumas Bancorp,Finance,$105.54M,NAS
PSTI,"Pluristem Therapeutics, Inc.",Health Care,$121.71M,NAS
PLXP,PLx Pharma Inc.,Health Care,$52.97M,NAS
PBSK,"Poage Bankshares, Inc.",Finance,$67.28M,NAS
PNTR,Pointer Telocation Ltd.,Technology,$91.35M,NAS
PCOM,"Points International, Ltd.",Miscellaneous,$129.36M,NAS
POLA,"Polar Power, Inc.",Miscellaneous,$53.86M,NAS
COOL,"PolarityTE, Inc.",Technology,$135.11M,NAS
POOL,Pool Corporation,Consumer Durables,$4.98B,NAS
POPE,Pope Resources,Consumer Non-Durables,$329.8M,NAS
BPOP,"Popular, Inc.",Finance,$4.27B,NAS
BPOPM,"Popular, Inc.",Finance,n/a,NAS
BPOPN,"Popular, Inc.",Finance,$294.6M,NAS
PBIB,"Porter Bancorp, Inc.",Finance,$62.41M,NAS
PTLA,"Portola Pharmaceuticals, Inc.",Health Care,$3.29B,NAS
PBPB,Potbelly Corporation,Consumer Services,$293.03M,NAS
PCH,Potlatch Corporation,Consumer Services,$1.83B,NAS
POWL,"Powell Industries, Inc.",Consumer Durables,$368.35M,NAS
POWI,"Power Integrations, Inc.",Technology,$2.16B,NAS
PLW,PowerShares 1-30 Laddered Treasury Portfolio,n/a,$178.72M,NAS
PKW,PowerShares BuyBack Achievers Portfolio,n/a,$1.33B,NAS
PFM,PowerShares Dividend Achievers Portfolio,n/a,$308.96M,NAS
PYZ,PowerShares DWA Basic Materials Momentum Portfolio,n/a,$94.4M,NAS
PEZ,PowerShares DWA Consumer Cyclicals Momentum Portfolio,n/a,$52.68M,NAS
PSL,PowerShares DWA Consumer Staples Momentum Portfolio,n/a,$70.72M,NAS
PIZ,PowerShares DWA Developed Markets Momentum Portfolio,n/a,$195.12M,NAS
PIE,PowerShares DWA Emerging Markets Momentum Portfolio,n/a,$178.07M,NAS
PXI,PowerShares DWA Energy Momentum Portfolio,n/a,$91.08M,NAS
PFI,PowerShares DWA Financial Momentum Portfolio,n/a,$75.53M,NAS
PTH,PowerShares DWA Healthcare Momentum Portfolio,n/a,$73.96M,NAS
PRN,PowerShares DWA Industrials Momentum Portfolio,n/a,$120.31M,NAS
DWLV,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,n/a,$4.18M,NAS
PDP,PowerShares DWA Momentum Portfolio,n/a,$1.37B,NAS
DWAQ,PowerShares DWA NASDAQ Momentum Portfolio,n/a,$36.03M,NAS
DWAS,PowerShares DWA SmallCap Momentum Portfolio,n/a,$179.61M,NAS
DWIN,PowerShares DWA Tactical Multi-Asset Income Portfolio,n/a,$119.49M,NAS
DWTR,PowerShares DWA Tactical Sector Rotation Portfolio,n/a,$81.25M,NAS
PTF,PowerShares DWA Technology Momenum Portfolio,n/a,$116.08M,NAS
PUI,PowerShares DWA Utilities Momentum Portfolio,n/a,$69.28M,NAS
IDLB,PowerShares FTSE International Low Beta Equal Weight Portfolio,n/a,$148.3M,NAS
PRFZ,PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,n/a,$1.62B,NAS
PAGG,PowerShares Global Agriculture Portfolio,n/a,$22.32M,NAS
PSAU,PowerShares Global Gold & Precious Metals Portfolio,n/a,$35.88M,NAS
PIO,PowerShares Global Water Portfolio,n/a,$186.72M,NAS
PGJ,PowerShares Golden Dragon China Portfolio,n/a,$175.5M,NAS
PEY,PowerShares High Yield Equity Dividend Achievers Portfolio,n/a,$918.8M,NAS
IPKW,PowerShares International BuyBack Achievers Portfolio,n/a,$128.96M,NAS
PID,PowerShares International Dividend Achievers Portfolio,n/a,$814.96M,NAS
KBWB,PowerShares KBW Bank Portfolio,n/a,$882.17M,NAS
KBWD,PowerShares KBW High Dividend Yield Financial Portfolio,n/a,$309.12M,NAS
KBWY,PowerShares KBW Premium Yield Equity REIT Portfolio,n/a,$322.43M,NAS
KBWP,PowerShares KBW Property & Casualty Insurance Portfolio,n/a,$104.94M,NAS
KBWR,PowerShares KBW Regional Banking Portfolio,n/a,$164.73M,NAS
LDRI,PowerShares LadderRite 0-5 Year Corporate Bond Portfolio,n/a,$22.49M,NAS
LALT,PowerShares Multi-Strategy Alternative Portfolio,n/a,$4.39M,NAS
PNQI,PowerShares Nasdaq Internet Portfolio,n/a,$377.54M,NAS
PDBC,PowerShares Optimum Yield Diversified Commodity Strategy No K-,n/a,$427.37M,NAS
QQQ,"PowerShares QQQ Trust, Series 1",n/a,$47.4B,NAS
USLB,PowerShares Russell 1000 Low Beta Equal Weight Portfolio,n/a,$156.91M,NAS
PSCD,PowerShares S&P SmallCap Consumer Discretionary Portfolio,n/a,$60.94M,NAS
PSCC,PowerShares S&P SmallCap Consumer Staples Portfolio,n/a,$55.65M,NAS
PSCE,PowerShares S&P SmallCap Energy Portfolio,n/a,$32.69M,NAS
PSCF,PowerShares S&P SmallCap Financials Portfolio,n/a,$242.19M,NAS
PSCH,PowerShares S&P SmallCap Health Care Portfolio,n/a,$219.99M,NAS
PSCI,PowerShares S&P SmallCap Industrials Portfolio,n/a,$94.93M,NAS
PSCT,PowerShares S&P SmallCap Information Technology Portfolio,n/a,$523.02M,NAS
PSCM,PowerShares S&P SmallCap Materials Portfolio,n/a,$53.12M,NAS
PSCU,PowerShares S&P SmallCap Utilities Portfolio,n/a,$43.21M,NAS
VRIG,PowerShares Variable Rate Investment Grade Portfolio,n/a,$76.92M,NAS
PHO,PowerShares Water Resources Portfolio,n/a,$796.26M,NAS
PRAA,"PRA Group, Inc.",Finance,$1.72B,NAS
PRAH,"PRA Health Sciences, Inc.",Health Care,$4.61B,NAS
PRAN,Prana Biotechnology Ltd,Health Care,$25.98M,NAS
PRPO,"Precipio, Inc.",Capital Goods,$471598.4,NAS
PFBC,Preferred Bank,n/a,$795.52M,NAS
PLPC,Preformed Line Products Company,Basic Industries,$238.5M,NAS
PFBI,"Premier Financial Bancorp, Inc.",Finance,$221.04M,NAS
