WOC Score,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
59.36,RPM,RPM International Inc.,2.4,4,2,6,4,RPM,RPM International Inc.,11.18,Hold
59.32,BOBE,"Bob Evans Farms, Inc.",2.2,5,2,3,17,BOBE,"Bob Evans Farms, Inc.",10.92,Buy
59.32,LAMR,Lamar Advertising Company,2.8,3,2,3,4,LAMR,Lamar Advertising Company,5.26,Hold
59.32,HRB,"H&R Block, Inc.",3,1,3,6,7,HRB,"H&R Block, Inc.",-4.07,Hold
59.26,AVX,AVX Corporation,3,2,3,6,3,AVX,AVX Corporation,-6.09,Hold
59.22,SAFT,"Safety Insurance Group, Inc.",3,1,3,3,4,SAFT,"Safety Insurance Group, Inc.",-15.49,Hold
59.21,ONB,Old National Bancorp,2.8,2,3,3,5,ONB,Old National Bancorp,11.11,Hold
59.2,SHAK,"Shake Shack, Inc.",2.5,3,3,6,11,SHAK,"Shake Shack, Inc.",9.34,Buy
59.19,KITE,"Kite Pharma, Inc.",2.3,3,2,2.6,11,KITE,"Kite Pharma, Inc.",-21.48,Buy
59.18,CUBE,CubeSmart,2.4,4,2,6,5,CUBE,CubeSmart,16.72,Hold
59.16,CFG,"Citizens Financial Group, Inc.",2.4,3,2,6,8,CFG,"Citizens Financial Group, Inc.",11.62,Hold
59.16,TDS,"Telephone and Data Systems, Inc.",2.6,3,2,6,8,TDS,"Telephone and Data Systems, Inc.",16.61,Hold
59.13,GES,"Guess?, Inc.",2.6,1,3,6,8,GES,"Guess?, Inc.",-8.54,Hold
59.13,NJR,NewJersey Resources Corporation,2.7,2,3,6,3,NJR,NewJersey Resources Corporation,-14.39,Hold
59.11,AG,First Majestic Silver Corp.,2.7,3,2,6,9,AG,First Majestic Silver Corp.,25.52,Hold
59.04,CPK,Chesapeake Utilities Corporation,2.6,4,2,6,1,CPK,Chesapeake Utilities Corporation,-5.75,Hold
59.03,AF,Astoria Financial Corporation,2.5,3,3,6,5,AF,Astoria Financial Corporation,18.33,Hold
59,NDAQ,"Nasdaq, Inc.",2.7,3,3,2.2,3,NDAQ,"Nasdaq, Inc.",-1.17,Hold
59,WR,"Westar Energy, Inc.",2.5,4,2,6,3,WR,"Westar Energy, Inc.",4.83,Hold
58.97,EPC,"Energizer Holdings, Inc.",2.7,3,2,6,7,EPC,"Energizer Holdings, Inc.",11.3,Hold
58.95,ECOL,"US Ecology, Inc.",2.5,3,3,2,5,ECOL,"US Ecology, Inc.",1.79,Hold
58.91,SHO,"Sunstone Hotel Investors, Inc.",2.8,2,3,6,5,SHO,"Sunstone Hotel Investors, Inc.",0.12,Hold
58.9,GNTX,Gentex Corporation,2.6,4,2,3,5,GNTX,Gentex Corporation,28.96,Hold
58.9,USAC,"USA Compression Partners, LP",2.6,3,2,6,8,USAC,"USA Compression Partners, LP",15.08,Hold
58.89,CTAS,Cintas Corporation,2.6,2,3,3.3,3,CTAS,Cintas Corporation,-1.92,Hold
58.87,HSNI,"HSN, Inc.",2.7,3,2,2,8,HSNI,"HSN, Inc.",1.28,Hold
58.82,LPNT,"LifePoint Health, Inc.",2.7,3,3,2.2,5,LPNT,"LifePoint Health, Inc.",10.93,Hold
58.82,TARO,Taro Pharmaceutical Industries Ltd.,3,1,3,6,6,TARO,Taro Pharmaceutical Industries Ltd.,-13.73,Hold
58.82,TSU,TIM Participacoes S.A.,2.5,3,2,6,6,TSU,TIM Participacoes S.A.,-1.27,Hold
58.82,XHR,"Xenia Hotels & Resorts, Inc.",2.6,3,2,6,6,XHR,"Xenia Hotels & Resorts, Inc.",1.23,Hold
58.8,BOKF,BOK Financial Corporation,2.7,2,3,3,5,BOKF,BOK Financial Corporation,5.77,Hold
58.77,BRC,Brady Corporation,2.5,3,3,6,4,BRC,Brady Corporation,10.11,Hold
58.77,THG,"The Hanover Insurance Group, Inc.",2.6,4,2,6,3,THG,"The Hanover Insurance Group, Inc.",5.97,Hold
58.75,WCG,"WellCare Health Plans, Inc.",2.7,3,3,6,2,WCG,"WellCare Health Plans, Inc.",1.69,Hold
58.72,COKE,Coca-Cola Bottling Co. Consolidated,3,1,3,6,5,COKE,Coca-Cola Bottling Co. Consolidated,-21.01,Hold
58.72,WRE,Washington Real Estate Investment Trust,2.3,4,2,6,5,WRE,Washington Real Estate Investment Trust,2.78,Outperform
58.71,AEE,Ameren Corporation,2.4,3,3,6,3,AEE,Ameren Corporation,0.61,Hold
58.69,STOR,STORE Capital Corporation,2.2,3,2,6,8,STOR,STORE Capital Corporation,3.81,Hold
58.69,W,Wayfair Inc.,2.2,3,2,1.7,10,W,Wayfair Inc.,-6.65,Hold
58.68,ABEV,Ambev S.A.,2.6,3,2,6,6,ABEV,Ambev S.A.,0.4,Hold
58.67,DAN,Dana Incorporated,2.8,2,3,6,5,DAN,Dana Incorporated,-1.29,Hold
58.67,MSM,"MSC Industrial Direct Company, Inc.",2.5,4,2,6,5,MSM,"MSC Industrial Direct Company, Inc.",16.18,Hold
58.64,BXS,"BancorpSouth, Inc.",2.8,3,3,6,3,BXS,"BancorpSouth, Inc.",10.18,Hold
58.63,GBCI,"Glacier Bancorp, Inc.",2.9,3,3,3,1,GBCI,"Glacier Bancorp, Inc.",7.9,Hold
58.61,ALGT,Allegiant Travel Company,2.6,3,3,3,5,ALGT,Allegiant Travel Company,26.97,Hold
58.61,LNCE,"Snyder&#39;s-Lance, Inc.",2.4,3,2,2.7,7,LNCE,"Snyder&#39;s-Lance, Inc.",2.76,Hold
58.6,BXP,"Boston Properties, Inc.",2.5,3,2,6,8,BXP,"Boston Properties, Inc.",10.77,Hold
58.58,BGS,"B&G Foods, Inc.",2.7,3,3,6,5,BGS,"B&G Foods, Inc.",20.67,Hold
58.55,YUM,"Yum! Brands, Inc.",2.4,3,2,6,7,YUM,"Yum! Brands, Inc.",1.33,Hold
58.54,LVNTB,Liberty Interactive Corporation,6,1,6,1,8,LVNTB,Liberty Interactive Corporation,6.42,Buy
58.54,ABB,ABB Ltd,2.8,3,3,6,3,ABB,ABB Ltd,9.59,Hold
58.52,TMHC,Taylor Morrison Home Corporation,2.9,2,3,6,5,TMHC,Taylor Morrison Home Corporation,0.31,Hold
58.49,UFS,Domtar Corporation,2.8,2,3,6,6,UFS,Domtar Corporation,4.25,Hold
58.48,OKE,"ONEOK, Inc.",2.6,3,2,6,6,OKE,"ONEOK, Inc.",-0.81,Hold
58.47,FTR,Frontier Communications Corporation,2.7,3,3,2.6,11,FTR,Frontier Communications Corporation,55.02,
58.44,WAFD,"Washington Federal, Inc.",3,2,3,3,4,WAFD,"Washington Federal, Inc.",4.07,Hold
58.43,BPL,Buckeye Partners L.P.,2.3,4,2,6,6,BPL,Buckeye Partners L.P.,16.39,Hold
58.39,BRKR,Bruker Corporation,3.1,2,3,2.3,5,BRKR,Bruker Corporation,-4.63,Hold
58.35,NFG,National Fuel Gas Company,2.7,3,2,6,6,NFG,National Fuel Gas Company,0.91,Hold
58.31,NBLX,Noble Midstream Partners LP,1.7,3,1,6,17,NBLX,Noble Midstream Partners LP,25.65,Buy
58.3,BCR,"C.R. Bard, Inc.",2.9,2,3,6,5,BCR,"C.R. Bard, Inc.",-1.05,Hold
58.24,MELI,"MercadoLibre, Inc.",2.6,3,2,3,5,MELI,"MercadoLibre, Inc.",-0.65,Hold
58.22,PTR,PetroChina Company Limited,1,5,2,6,8,PTR,PetroChina Company Limited,20.99,Hold
58.21,CFR,"Cullen/Frost Bankers, Inc.",3,3,3,6,2,CFR,"Cullen/Frost Bankers, Inc.",5.95,Hold
58.2,INTU,Intuit Inc.,2.7,3,3,2.6,3,INTU,Intuit Inc.,3.21,Hold
58.2,GTT,"GTT Communications, Inc.",1.6,3,1,6,17,GTT,"GTT Communications, Inc.",22.38,Buy
58.17,WBS,Webster Financial Corporation,2.8,3,3,6,2,WBS,Webster Financial Corporation,0.67,Hold
58.12,HF,"HFF, Inc.",2.7,2,2,6,8,HF,"HFF, Inc.",-12.11,Hold
58.1,BK,Bank Of New York Mellon Corporation (The),2.7,3,3,6,3,BK,Bank Of New York Mellon Corporation (The),4.44,Hold
58.09,SPN,"Superior Energy Services, Inc.",2.4,3,2,6,11,SPN,"Superior Energy Services, Inc.",25.22,Hold
58.09,UA,"Under Armour, Inc.",3,1,3,6,11,UA,"Under Armour, Inc.",15.21,Hold
58.06,UGI,UGI Corporation,2.5,3,3,6,3,UGI,UGI Corporation,-0.79,Hold
58.04,IRWD,"Ironwood Pharmaceuticals, Inc.",2.4,3,2,4,11,IRWD,"Ironwood Pharmaceuticals, Inc.",7.95,Buy
58.04,VMI,"Valmont Industries, Inc.",2.5,3,3,6,5,VMI,"Valmont Industries, Inc.",12.42,Hold
58.02,ARCH,"Arch Coal, Inc.",1.8,3,1,6,17,ARCH,"Arch Coal, Inc.",26.16,Buy
58.02,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,2.6,4,2,6,1,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,-11.88,Hold
58.01,CNO,"CNO Financial Group, Inc.",2.7,2,3,6,5,CNO,"CNO Financial Group, Inc.",-7.77,Hold
58,SFUN,Fang Holdings Limited,2.8,3,3,6,11,SFUN,Fang Holdings Limited,9.65,Buy
57.98,KRA,Kraton Corporation,3,1,3,6,6,KRA,Kraton Corporation,-18.81,Hold
57.95,PUK,Prudential Public Limited Company,1,2,2,6,17,PUK,Prudential Public Limited Company,5.67,Buy
57.94,UMBF,UMB Financial Corporation,2.7,3,3,3,3,UMBF,UMB Financial Corporation,11.38,Hold
57.92,CHL,China Mobile (Hong Kong) Ltd.,2,2,2,6,17,CHL,China Mobile (Hong Kong) Ltd.,30.45,Buy
57.92,EDR,Education Realty Trust Inc.,2.5,4,2,6,5,EDR,Education Realty Trust Inc.,11.71,Hold
57.92,FUL,H. B. Fuller Company,2.6,4,2,6,4,FUL,H. B. Fuller Company,7.52,Hold
57.91,STT,State Street Corporation,2.7,3,3,6,2,STT,State Street Corporation,-3.4,Hold
57.9,STN,Stantec Inc,2.6,3,2,6,8,STN,Stantec Inc,9.09,Hold
57.88,IDCC,"InterDigital, Inc.",2.8,3,3,3,4,IDCC,"InterDigital, Inc.",20.16,Hold
57.88,GCP,GCP Applied Technologies Inc.,1.6,3,1,6,17,GCP,GCP Applied Technologies Inc.,20.13,Buy
57.88,GIMO,Gigamon Inc.,2.5,3,2,6,8,GIMO,Gigamon Inc.,6.44,Hold
57.88,X,United States Steel Corporation,2.5,3,2,6,9,X,United States Steel Corporation,13.14,Hold
57.86,CMD,Cantel Medical Corp.,3,3,3,6,5,CMD,Cantel Medical Corp.,23.84,Hold
57.83,WEC,"WEC Energy Group, Inc.",2.5,3,3,6,3,WEC,"WEC Energy Group, Inc.",-2.18,Hold
57.81,TTS,"Tile Shop Hldgs, Inc.",2.7,4,2,6,5,TTS,"Tile Shop Hldgs, Inc.",16.04,Hold
57.81,R,"Ryder System, Inc.",2,3,3,6,6,R,"Ryder System, Inc.",5.21,Hold
57.79,FCAU,Fiat Chrysler Automobiles N.V.,2.3,3,3,6,5,FCAU,Fiat Chrysler Automobiles N.V.,5.92,Hold
57.79,MMS,"Maximus, Inc.",2.6,3,3,6,4,MMS,"Maximus, Inc.",6.77,Hold
57.78,SR,Spire Inc.,2.7,3,3,6,2,SR,Spire Inc.,-4.14,Hold
57.76,VLY,Valley National Bancorp,2.9,3,3,6,3,VLY,Valley National Bancorp,7.39,Hold
57.75,HYH,"Halyard Health, Inc.",2.9,2,3,6,5,HYH,"Halyard Health, Inc.",-4.32,Hold
57.75,LPI,"Laredo Petroleum, Inc.",2.3,3,2,6,9,LPI,"Laredo Petroleum, Inc.",7.36,Hold
57.74,SQM,Sociedad Quimica y Minera S.A.,2.8,2,3,6,5,SQM,Sociedad Quimica y Minera S.A.,-6.89,Hold
57.71,ABCB,Ameris Bancorp,2.5,4,2,3,4,ABCB,Ameris Bancorp,11.48,Hold
57.7,HLF,Herbalife LTD.,2.4,3,3,6,6,HLF,Herbalife LTD.,14.52,Hold
57.68,MMM,3M Company,2.6,3,3,6,3,MMM,3M Company,-0.61,Hold
57.68,CSL,Carlisle Companies Incorporated,2.1,5,2,6,5,CSL,Carlisle Companies Incorporated,25.23,Hold
57.66,CFFN,"Capitol Federal Financial, Inc.",3,2,3,3,5,CFFN,"Capitol Federal Financial, Inc.",5.26,Hold
57.66,PGEM,"Ply Gem Holdings, Inc.",2.4,3,3,6,6,PGEM,"Ply Gem Holdings, Inc.",14.29,Hold
57.64,EEP,"Enbridge Energy, L.P.",2.8,2,3,6,9,EEP,"Enbridge Energy, L.P.",19.2,Hold
57.64,HRG,"HRG Group, Inc.",2,1,6,6,9,HRG,"HRG Group, Inc.",31.82,Buy
57.63,TRTN,Triton International Limited,1.8,2,1,6,17,TRTN,Triton International Limited,-1.56,Buy
57.61,INFO,IHS Markit Ltd.,2.4,4,2,2.4,5,INFO,IHS Markit Ltd.,-0.06,Hold
57.55,RENX,RELX N.V.,1,2,2,6,17,RENX,RELX N.V.,2.84,Buy
57.54,ROL,"Rollins, Inc.",2.8,2,3,6,5,ROL,"Rollins, Inc.",-8.11,Hold
57.53,BEL,Belmond Ltd.,2.6,3,2,6,8,BEL,Belmond Ltd.,6.87,Hold
57.52,CJ,C,1.9,3,1,6,17,CJ,C,25.15,Buy
57.5,TUP,Tupperware Brands Corporation,2.9,3,3,6,6,TUP,Tupperware Brands Corporation,25.85,Hold
57.47,STAG,"Stag Industrial, Inc.",2.4,3,2,6,8,STAG,"Stag Industrial, Inc.",1.5,Hold
57.46,WNRL,"Western Refining Logistics, LP",2.3,3,3,6,5,WNRL,"Western Refining Logistics, LP",3.92,Hold
57.44,PFG,Principal Financial Group Inc,2.6,3,3,6,3,PFG,Principal Financial Group Inc,-2.03,Hold
57.44,WBK,Westpac Banking Corporation,1,2,2,6,17,WBK,Westpac Banking Corporation,2.07,Buy
57.43,GGG,Graco Inc.,3.2,2,3,6,4,GGG,Graco Inc.,-5.44,Hold
57.43,AVAL,Grupo Aval Acciones y Valores S.A.,2.6,4,2,6,11,AVAL,Grupo Aval Acciones y Valores S.A.,1.23,Buy
57.41,KNX,"Knight Transportation, Inc.",2.5,3,3,6,5,KNX,"Knight Transportation, Inc.",8.6,Hold
57.4,LXFT,"Luxoft Holding, Inc.",2.3,1,2,6,17,LXFT,"Luxoft Holding, Inc.",9.32,Buy
57.39,AEL,American Equity Investment Life Holding Company,2.6,3,2,6,7,AEL,American Equity Investment Life Holding Company,-0.66,Hold
57.39,DEI,"Douglas Emmett, Inc.",2.8,2,3,6,7,DEI,"Douglas Emmett, Inc.",4.36,Hold
57.39,GM,General Motors Company,2.6,4,2,6,5,GM,General Motors Company,10.99,Hold
57.35,SAFM,"Sanderson Farms, Inc.",3,2,3,3,3,SAFM,"Sanderson Farms, Inc.",-10.25,Hold
57.33,RE,"Everest Re Group, Ltd.",2.9,3,3,6,2,RE,"Everest Re Group, Ltd.",-1.87,Hold
57.33,SITE,"SiteOne Landscape Supply, Inc.",2.3,3,2,6,9,SITE,"SiteOne Landscape Supply, Inc.",4.82,Hold
57.32,DISCK,"Discovery Communications, Inc.",3,2,3,2.9,7,DISCK,"Discovery Communications, Inc.",13.73,Hold
57.3,CHH,"Choice Hotels International, Inc.",2.8,2,3,6,7,CHH,"Choice Hotels International, Inc.",3.8,Hold
57.29,GRMN,Garmin Ltd.,3.1,3,3,2.3,3,GRMN,Garmin Ltd.,-0.62,Hold
57.28,CPRT,"Copart, Inc.",2.7,3,3,3,2,CPRT,"Copart, Inc.",0.16,Hold
57.28,QCOM,QUALCOMM Incorporated,2.5,4,2,2.4,7,QCOM,QUALCOMM Incorporated,13.46,Hold
57.24,SBH,"Sally Beauty Holdings, Inc.",2.7,2,3,6,8,SBH,"Sally Beauty Holdings, Inc.",7.58,Hold
57.23,WMS,"Advanced Drainage Systems, Inc.",3.3,2,3,6,8,WMS,"Advanced Drainage Systems, Inc.",22.55,Hold
57.22,WLL,Whiting Petroleum Corporation,2.6,3,3,6,11,WLL,Whiting Petroleum Corporation,82.93,Hold
57.2,CTXS,"Citrix Systems, Inc.",2.7,3,3,2.8,4,CTXS,"Citrix Systems, Inc.",7.89,Hold
57.2,NSC,Norfolk Souther Corporation,2.6,3,3,6,5,NSC,Norfolk Souther Corporation,9.87,Hold
57.15,MTH,Meritage Corporation,3.1,2,3,6,5,MTH,Meritage Corporation,-2.91,Hold
57.11,TROW,"T. Rowe Price Group, Inc.",2.9,2,3,3,4,TROW,"T. Rowe Price Group, Inc.",-7.71,Hold
57.11,EXR,Extra Space Storage Inc,2.6,3,3,6,4,EXR,Extra Space Storage Inc,2.67,Hold
57.1,LECO,"Lincoln Electric Holdings, Inc.",2.8,3,3,2.7,4,LECO,"Lincoln Electric Holdings, Inc.",7.17,Hold
57.05,WERN,"Werner Enterprises, Inc.",2.9,2,3,3.2,4,WERN,"Werner Enterprises, Inc.",-3.17,Hold
57.04,FET,"Forum Energy Technologies, Inc.",2.5,4,2,6,10,FET,"Forum Energy Technologies, Inc.",39.71,Hold
57.04,PKI,"PerkinElmer, Inc.",2.7,3,3,6,4,PKI,"PerkinElmer, Inc.",4.72,Hold
57.02,PODD,Insulet Corporation,2.2,3,2,2.6,9,PODD,Insulet Corporation,-2.55,Hold
57.02,NSH,"Nustar GP Holdings, LLC",2.8,3,3,6,6,NSH,"Nustar GP Holdings, LLC",20.43,Hold
57.02,ROK,"Rockwell Automation, Inc.",3,3,3,6,2,ROK,"Rockwell Automation, Inc.",-1.2,Hold
57.02,USB,U.S. Bancorp,2.7,3,3,6,4,USB,U.S. Bancorp,4.62,Hold
57,VAR,"Varian Medical Systems, Inc.",2.5,3,3,6,4,VAR,"Varian Medical Systems, Inc.",-0.51,Hold
56.96,MANT,ManTech International Corporation,3,3,3,6,4,MANT,ManTech International Corporation,11.73,Hold
56.91,BLKB,"Blackbaud, Inc.",2.4,4,2,2.3,5,BLKB,"Blackbaud, Inc.",-7.45,Hold
56.89,FELE,"Franklin Electric Co., Inc.",2.9,3,3,2.3,5,FELE,"Franklin Electric Co., Inc.",4.87,Hold
56.89,MKC,"McCormick & Company, Incorporated",3,3,3,6,3,MKC,"McCormick & Company, Incorporated",4.69,Hold
56.86,UNF,Unifirst Corporation,2.7,3,3,6,4,UNF,Unifirst Corporation,3.68,Hold
56.84,T,AT&T Inc.,2.6,3,3,6,5,T,AT&T Inc.,7.69,Hold
56.82,TOWN,Towne Bank,3,3,3,6,3,TOWN,Towne Bank,4.23,Hold
56.81,H,Hyatt Hotels Corporation,2.7,3,3,6,5,H,Hyatt Hotels Corporation,10.05,Hold
56.81,WOW,"WideOpenWest, Inc.",1.8,3,1,6,17,WOW,"WideOpenWest, Inc.",17.65,Buy
56.79,AZO,"AutoZone, Inc.",2.5,4,2,6,8,AZO,"AutoZone, Inc.",24.88,Hold
56.78,MKTX,"MarketAxess Holdings, Inc.",2.4,4,2,3,4,MKTX,"MarketAxess Holdings, Inc.",2.48,Hold
56.75,NEOG,Neogen Corporation,3,2,3,3,4,NEOG,Neogen Corporation,-7.76,Hold
56.75,DOV,Dover Corporation,2.6,3,3,6,5,DOV,Dover Corporation,7.19,Hold
56.7,JAG,Jagged Peak Energy Inc.,2,3,1,6,17,JAG,Jagged Peak Energy Inc.,21.87,Buy
56.69,ENDP,Endo International plc,2.7,4,2,2.2,11,ENDP,Endo International plc,35.99,Hold
56.68,MNRO,"Monro Muffler Brake, Inc.",2.5,4,2,2,8,MNRO,"Monro Muffler Brake, Inc.",5.9,Hold
56.68,PSB,"PS Business Parks, Inc.",3.5,2,3,6,3,PSB,"PS Business Parks, Inc.",-9.06,Hold
56.67,IEX,IDEX Corporation,2.7,3,3,6,2,IEX,IDEX Corporation,-10.81,Hold
56.64,AHGP,"Alliance Holdings GP, L.P.",3,3,3,6,7,AHGP,"Alliance Holdings GP, L.P.",29.82,Hold
56.59,TSCO,Tractor Supply Company,2.5,5,2,1.9,7,TSCO,Tractor Supply Company,21.12,Hold
56.58,MDRX,"Allscripts Healthcare Solutions, Inc.",2.4,4,2,2.1,9,MDRX,"Allscripts Healthcare Solutions, Inc.",11.91,Hold
56.57,ADSW,"Advanced Disposal Services, Inc.",1.5,3,1,6,17,ADSW,"Advanced Disposal Services, Inc.",8.51,Buy
56.57,CMC,Commercial Metals Company,2.7,3,3,6,5,CMC,Commercial Metals Company,8.58,Hold
56.57,IVZ,Invesco Plc,1.9,2,6,6,4,IVZ,Invesco Plc,13.5,Buy
56.55,ISCA,International Speedway Corporation,3.2,3,3,2,5,ISCA,International Speedway Corporation,2.53,Hold
56.53,QLYS,"Qualys, Inc.",2.7,3,3,3,4,QLYS,"Qualys, Inc.",8.24,Hold
56.52,BBY,"Best Buy Co., Inc.",2.8,3,3,6,4,BBY,"Best Buy Co., Inc.",4.09,Hold
56.5,ATHM,Autohome Inc.,2.8,2,3,6,5,ATHM,Autohome Inc.,-14.34,Hold
56.49,BTU,Peabody Energy Corporation,2,3,1,6,17,BTU,Peabody Energy Corporation,20.44,Buy
56.46,DRE,Duke Realty Corporation,2.4,4,2,6,5,DRE,Duke Realty Corporation,0.45,Hold
56.44,CABO,"Cable One, Inc.",2.8,3,2,6,6,CABO,"Cable One, Inc.",-8.01,Hold
56.41,EVR,Evercore Partners Inc,2.4,4,2,6,5,EVR,Evercore Partners Inc,0.13,Hold
56.41,FE,FirstEnergy Corporation,2.7,3,2,6,8,FE,FirstEnergy Corporation,2.64,Hold
56.41,ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",3.3,2,3,6,4,ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",-9.07,Hold
56.39,CASY,"Caseys General Stores, Inc.",2.3,5,2,2.3,5,CASY,"Caseys General Stores, Inc.",11.43,Hold
56.38,AXP,American Express Company,2.6,3,3,6,5,AXP,American Express Company,4.95,Hold
56.36,CVG,Convergys Corporation,2.6,3,3,6,5,CVG,Convergys Corporation,4.82,Hold
56.36,L,Loews Corporation,2.5,4,3,2,3,L,Loews Corporation,-4.68,Hold
56.35,HGV,Hilton Grand Vacations Inc.,1.8,3,1,6,17,HGV,Hilton Grand Vacations Inc.,14.42,Buy
56.33,OZM,Och-Ziff Capital Management Group LLC,2.7,1,3,6,11,OZM,Och-Ziff Capital Management Group LLC,-2.87,Hold
56.31,PEG,Public Service Enterprise Group Incorporated,2.6,3,3,6,5,PEG,Public Service Enterprise Group Incorporated,4.54,Hold
56.3,BWLD,"Buffalo Wild Wings, Inc.",2.6,5,2,2.3,8,BWLD,"Buffalo Wild Wings, Inc.",38.28,Hold
56.29,ESRX,Express Scripts Holding Company,2.7,3,2,3.2,7,ESRX,Express Scripts Holding Company,6.52,Hold
56.29,AON,Aon plc,2.6,3,3,6,4,AON,Aon plc,-2.29,Hold
56.27,RLI,RLI Corp.,3.1,2,3,6,5,RLI,RLI Corp.,-8.21,Hold
56.27,SON,Sonoco Products Company,3.1,3,3,6,4,SON,Sonoco Products Company,10.1,Hold
56.26,AKAM,"Akamai Technologies, Inc.",2.5,5,2,2,8,AKAM,"Akamai Technologies, Inc.",27.96,Hold
56.24,AFL,Aflac Incorporated,2.9,3,3,6,3,AFL,Aflac Incorporated,-1.74,Hold
56.24,ABC,AmerisourceBergen Corporation (Holding Co),2.5,4,2,6,5,ABC,AmerisourceBergen Corporation (Holding Co),1.63,Hold
56.24,TCF,TCF Financial Corporation,2.9,3,3,6,5,TCF,TCF Financial Corporation,11.61,Hold
56.23,CNA,CNA Financial Corporation,2.7,3,3,6,3,CNA,CNA Financial Corporation,-6.77,Hold
56.2,NSM,Nationstar Mortgage Holdings Inc.,3.2,3,3,6,9,NSM,Nationstar Mortgage Holdings Inc.,-4.49,Buy
56.18,UNM,Unum Group,3,3,3,6,3,UNM,Unum Group,0.4,Hold
56.16,ENS,Enersys,2.5,4,3,6,5,ENS,Enersys,26.11,Hold
56.1,FCF,First Commonwealth Financial Corporation,2.8,3,3,6,5,FCF,First Commonwealth Financial Corporation,8.28,Hold
56.08,UBS,UBS AG,3,2,2,6,11,UBS,UBS AG,3.15,Hold
56.07,WRD,WildHorse Resource Development Corporation,1.6,4,1,6,17,WRD,WildHorse Resource Development Corporation,32.48,Buy
56.05,ALKS,Alkermes plc,2.4,4,2,2.3,9,ALKS,Alkermes plc,13.18,Hold
56.02,TCP,"TC PipeLines, LP",2.8,3,3,6,5,TCP,"TC PipeLines, LP",7.77,Hold
55.98,AYR,Aircastle Limited,2.8,3,3,6,5,AYR,Aircastle Limited,7.57,Hold
55.98,PRI,"Primerica, Inc.",2.8,3,3,6,4,PRI,"Primerica, Inc.",0.86,Hold
55.98,TGT,Target Corporation,3.1,2,3,6,7,TGT,Target Corporation,3.37,Hold
55.97,RMAX,"RE/MAX Holdings, Inc.",2.9,3,3,6,3,RMAX,"RE/MAX Holdings, Inc.",-3.36,Hold
55.97,RGR,"Sturm, Ruger & Company, Inc.",3,3,3,6,5,RGR,"Sturm, Ruger & Company, Inc.",12.48,Hold
55.95,UPS,"United Parcel Service, Inc.",2.7,3,3,6,5,UPS,"United Parcel Service, Inc.",4.87,Hold
55.9,HY,"Hyster-Yale Materials Handling, Inc.",2.5,3,3,6,6,HY,"Hyster-Yale Materials Handling, Inc.",6.25,Hold
55.9,TWTR,"Twitter, Inc.",3.3,1,3,6,8,TWTR,"Twitter, Inc.",-10.45,Hold
55.84,ZTO,ZTO Express (Cayman) Inc.,2.1,3,1,6,17,ZTO,ZTO Express (Cayman) Inc.,18.35,Buy
55.83,BCPC,Balchem Corporation,3.3,1,3,4,5,BCPC,Balchem Corporation,-0.05,Hold
55.82,AIT,"Applied Industrial Technologies, Inc.",3,3,3,6,5,AIT,"Applied Industrial Technologies, Inc.",11.6,Hold
55.8,NAVG,"The Navigators Group, Inc.",3,3,3,3,2,NAVG,"The Navigators Group, Inc.",-2.74,Hold
55.79,FLR,Fluor Corporation,2.5,4,2,6,8,FLR,Fluor Corporation,18.89,Hold
55.78,FSIC,FS Investment Corporation,2.7,3,3,6,6,FSIC,FS Investment Corporation,10.5,Hold
55.76,VSAT,"ViaSat, Inc.",2.5,3,3,5,6,VSAT,"ViaSat, Inc.",11.13,Buy
55.74,ALNY,"Alnylam Pharmaceuticals, Inc.",2.3,3,2,2.3,11,ALNY,"Alnylam Pharmaceuticals, Inc.",-3.18,Hold
55.72,CBU,"Community Bank System, Inc.",3.1,3,3,6,3,CBU,"Community Bank System, Inc.",0.15,Hold
55.71,RICE,Rice Energy Inc.,2.5,3,2,6,8,RICE,Rice Energy Inc.,-6.57,Hold
55.7,FMC,FMC Corporation,2.5,4,2,6,6,FMC,FMC Corporation,5.02,Hold
55.7,ORAN,Orange,3,1,2,6,17,ORAN,Orange,14.93,Buy
55.69,HR,Healthcare Realty Trust Incorporated,2.6,3,3,6,5,HR,Healthcare Realty Trust Incorporated,0.78,Hold
55.68,MAIN,Main Street Capital Corporation,3.3,3,3,6,2,MAIN,Main Street Capital Corporation,-1.78,Hold
55.65,HUBG,"Hub Group, Inc.",2.8,4,3,1.7,8,HUBG,"Hub Group, Inc.",23.71,Hold
55.65,HSY,Hershey Company (The),2.8,3,3,6,5,HSY,Hershey Company (The),5.59,Hold
55.64,SONC,Sonic Corp.,2.6,3,3,2.6,8,SONC,Sonic Corp.,16.13,Hold
55.61,NSIT,"Insight Enterprises, Inc.",3,3,3,6,5,NSIT,"Insight Enterprises, Inc.",10.35,Hold
55.6,MRK,"Merck & Company, Inc.",6,2,2,6,4,MRK,"Merck & Company, Inc.",9.19,Buy
55.59,KIM,Kimco Realty Corporation,2.3,4,2,6,8,KIM,Kimco Realty Corporation,12.69,Hold
